74920	2	2	ええ	1001140	5
227990	0	3	ええと	1001150	1
74878	0	3	ええと	1001150	1
75424	11	3	ええと	1001150	1
76839	0	3	ええと	1001150	1
77047	1	3	ええと	1001150	1
227963	0	3	ええと	1001150	1
76901	5	5	えげつない	1001160	1
234249	4	6	お出でになる	1001180	1
222939	6	9	お出でになる	1001180	2
81413	7	7	お出でになる	1001180	2
96847	6	6	お出でになる	1001180	2
148680	3	6	お出でになる	1001180	2
161851	6	6	お出でになる	1001180	2
164026	4	7	お出でになる	1001180	2
168993	20	9	お出でになる	1001180	2
228596	5	8	お出でになる	1001180	3
75154	4	2	おい	1001200	1
74875	4	2	おい	1001200	1
75454	1	2	おい	1001200	1
75531	0	2	おい	1001200	1
75715	3	4	おしっこ	1001260	1
74694	3	4	おしっこ	1001260	1
77044	1	4	おしっこ	1001260	1
227652	0	4	おたおた	1001300	1
197736	22	5	落っこちる	1001340	1
76831	3	4	おっさん	1001350	1
4928	1	4	おっさん	1001350	1
74224	21	4	おっさん	1001350	1
76235	6	4	おっさん	1001350	1
120066	10	4	おっさん	1001350	1
227628	0	4	おっぱい	1001370	1
206254	10	4	おどおど	1001400	1
94179	12	4	おどおど	1001400	1
227617	0	4	おどおど	1001400	1
227618	0	4	おどおど	1001400	1
230362	4	4	おどおど	1001400	1
227590	8	3	屁	1001420	1
120968	4	3	屁	1001420	1
197928	3	3	屁	1001420	1
215544	10	3	屁	1001420	1
227450	6	1	屁	1001420	1
228511	7	3	屁	1001420	1
197503	11	4	おべっか	1001440	1
77338	12	4	おべっか	1001440	1
95012	4	4	おべっか	1001440	1
227507	0	4	お負けに	1001480	1
76844	33	4	お負けに	1001480	1
92697	15	4	お負けに	1001480	1
99159	13	4	お負けに	1001480	1
99239	7	4	お負けに	1001480	1
104580	6	4	お負けに	1001480	1
153149	8	4	お負けに	1001480	1
76819	0	5	お呪い	1001490	1
227486	0	2	おや	1001560	1
227478	0	2	おや	1001560	1
227484	0	2	おや	1001560	1
227485	0	2	おや	1001560	1
227487	0	2	おや	1001560	1
227483	0	4	おやおや	1001570	1
74472	0	4	おやおや	1001570	1
76818	0	4	おやおや	1001570	1
229579	4	4	おろおろ	1001580	1
123322	16	4	おろおろ	1001580	1
216625	7	4	お握り	1001620	1
167729	11	3	お陰	1001640	1
82194	8	3	お陰	1001640	1
89012	12	3	お陰	1001640	1
94215	15	3	お陰	1001640	1
95413	17	3	お陰	1001640	1
95683	15	3	お陰	1001640	1
104895	11	3	お陰	1001640	1
164025	4	3	御化け	1001670	1
93116	3	3	御化け	1001670	1
98159	3	3	御化け	1001670	1
231046	9	3	御化け	1001670	1
227396	0	5	お化け屋敷	1001680	1
147541	14	5	お化け屋敷	1001680	1
227390	0	3	お花見	1001700	1
197416	17	3	お花見	1001700	1
422020	13	3	お花見	1001700	1
227385	0	3	お菓子	1001710	1
109871	5	3	お菓子	1001710	1
127086	7	3	お菓子	1001710	1
144056	20	3	お菓子	1001710	1
149703	3	3	お菓子	1001710	1
168600	11	3	お菓子	1001710	1
194419	5	3	お菓子	1001710	1
197103	9	6	お願いします	1001720	1
5025	7	6	お願いします	1001720	1
5026	13	6	お願いします	1001720	1
74570	17	6	お願いします	1001720	1
74736	14	6	お願いします	1001720	1
74905	10	6	お願いします	1001720	1
75331	40	6	お願いします	1001720	1
227356	0	8	お願いいたします	1001730	1
74908	28	8	お願いいたします	1001730	1
74947	19	8	お願いいたします	1001730	1
75831	18	7	お願いいたします	1001730	1
76616	14	8	お願いいたします	1001730	1
83877	39	8	お願いいたします	1001730	1
85737	30	8	お願いいたします	1001730	1
74653	8	6	お帰りなさい	1001740	1
227342	0	6	お帰りなさい	1001740	1
197563	13	4	お気の毒	1001750	1
227331	0	4	お気の毒	1001750	1
227334	0	4	お気の毒	1001750	1
235361	6	4	お客さん	1001760	1
74693	16	4	お客さん	1001760	1
77687	2	4	お客さん	1001760	1
78049	3	4	お客さん	1001760	1
171250	3	4	お客さん	1001760	1
171271	2	4	お客さん	1001760	1
171802	3	4	お客さん	1001760	1
231363	4	3	お客様	1001770	1
74755	0	3	お客様	1001770	1
74831	13	4	お客様	1001770	1
75100	4	3	お客様	1001770	1
75366	9	3	お客様	1001770	1
76580	9	3	お客様	1001770	1
76817	0	4	お客様	1001770	1
98982	6	7	お休みなさい	1001780	1
89576	5	7	お休みなさい	1001780	1
152326	6	7	お休みなさい	1001780	1
191921	11	7	お休みなさい	1001780	1
225661	4	6	お休みなさい	1001780	1
227480	0	7	お休みなさい	1001780	1
191205	11	2	お宮	1001790	1
74310	0	4	お宮参り	1001800	1
89432	5	2	お供	1001810	1
89431	5	2	お供	1001810	1
157767	9	2	お供	1001810	1
169333	3	2	お供	1001810	1
183551	3	3	お供	1001810	1
188861	3	2	お供	1001810	1
188862	3	3	お供	1001810	1
232498	11	2	お金	1001820	1
74621	3	2	お金	1001820	1
75166	10	2	お金	1001820	1
76110	37	2	お金	1001820	1
76816	0	2	お金	1001820	1
76844	37	2	お金	1001820	1
76904	10	2	お金	1001820	1
118377	2	4	お兄さん	1001830	1
89291	5	4	お兄さん	1001830	1
91714	12	4	お兄さん	1001830	1
93089	3	4	お兄さん	1001830	1
93090	3	4	お兄さん	1001830	1
101204	4	4	お兄さん	1001830	1
101987	12	4	お兄さん	1001830	1
76973	14	5	お兄ちゃん	1001840	1
75598	25	5	お兄ちゃん	1001840	1
76482	3	5	お兄ちゃん	1001840	1
76814	0	5	お兄ちゃん	1001840	1
76815	0	5	お兄ちゃん	1001840	1
74159	7	6	お兄ちゃん	1001840	2
74099	12	5	お兄ちゃん	1001840	2
94734	3	4	お見舞い	1001870	1
141483	14	4	お見舞い	1001870	1
163515	4	5	お構いなく	1001900	1
201349	3	5	お構いなく	1001900	1
227703	0	4	お絞り	1001910	1
162126	3	4	お絞り	1001910	1
227702	0	4	お絞り	1001910	1
223942	2	2	お札	1001920	1
223940	2	2	お札	1001920	1
223941	2	2	お札	1001920	1
75619	20	2	御札	1001920	1
175019	10	3	お参り	1001950	1
235808	15	3	お参り	1001950	1
76779	16	2	お産	1001960	1
171789	6	4	お仕舞い	1001970	1
164863	7	4	お仕舞い	1001970	1
171787	6	4	お仕舞い	1001970	1
171788	6	4	お仕舞い	1001970	1
194247	5	4	お仕舞い	1001970	1
197499	12	4	お仕舞い	1001970	1
230965	6	3	お使い	1001980	1
74948	9	3	お使い	1001980	1
210289	6	3	お使い	1001980	1
227122	0	3	お使い	1001980	1
233601	4	4	お姉さん	1001990	1
76220	14	4	お姉さん	1001990	1
76635	20	4	お姉さん	1001990	1
77214	5	4	お姉さん	1001990	1
91886	6	4	お姉さん	1001990	1
93081	3	4	お姉さん	1001990	1
93082	3	4	お姉さん	1001990	1
227111	0	4	お子さん	1002000	1
76813	0	4	お子さん	1002000	1
226897	3	4	お子さん	1002000	1
227109	0	4	お子さん	1002000	1
227110	0	4	お子さん	1002000	1
227112	0	4	お子さん	1002000	1
227113	0	4	お子さん	1002000	1
229415	2	3	お子様	1002010	1
200316	7	3	お辞儀	1002030	1
84120	13	3	お辞儀	1002030	1
86707	8	3	お辞儀	1002030	1
87237	14	3	お辞儀	1002030	1
87429	10	3	お辞儀	1002030	1
89266	12	3	お辞儀	1002030	1
191316	6	3	お守り	1002060	1
75619	17	2	お守り	1002060	1
93215	10	3	お守り	1002060	1
227083	0	3	お守り	1002060	1
186718	35	4	お手上げ	1002080	1
81553	3	4	お手上げ	1002080	1
195360	4	4	お手上げ	1002080	1
219427	6	4	お手上げ	1002080	1
227069	0	4	お手上げ	1002080	1
227063	0	4	お手洗い	1002100	1
77044	31	4	お手洗い	1002100	1
77599	20	4	お手洗い	1002100	1
151061	17	4	お手洗い	1002100	1
227061	0	4	お手洗い	1002100	1
227064	0	4	お手洗い	1002100	1
227053	0	6	お手伝いさん	1002110	1
227050	0	6	お手伝いさん	1002110	1
227052	0	6	お手伝いさん	1002110	1
227505	0	6	お巡りさん	1002120	1
123608	6	5	お巡りさん	1002120	1
213319	2	6	お巡りさん	1002120	1
213320	2	6	お巡りさん	1002120	1
214211	6	6	お巡りさん	1002120	1
227027	0	5	お巡りさん	1002120	1
227504	0	6	お巡りさん	1002120	1
227024	0	5	お召し物	1002140	1
227689	0	4	お勧め	1002150	1
74300	22	3	お勧め	1002150	1
74487	32	4	お勧め	1002150	1
74735	30	3	お勧め	1002150	1
75118	17	3	お勧め	1002150	1
75176	28	3	お勧め	1002150	1
75657	3	4	お勧め	1002150	1
76663	10	6	お上りさん	1002160	1
75475	14	6	お上りさん	1002160	1
227017	0	4	お嬢さん	1002170	1
227016	0	4	お嬢さん	1002170	1
227020	0	4	お嬢さん	1002170	1
93343	16	4	お嬢さん	1002170	2
75939	4	2	お尻	1002190	1
155901	8	4	御寝小	1002200	1
107940	5	4	お尋ね者	1002240	1
176269	3	4	お尋ね者	1002240	1
151304	9	3	お世辞	1002250	1
76812	0	3	お世辞	1002250	1
92749	6	3	お世辞	1002250	1
92892	5	3	お世辞	1002250	1
96345	12	3	お世辞	1002250	1
100914	8	3	お世辞	1002250	1
106205	4	3	お世辞	1002250	1
226998	0	9	お世話になる	1002260	1
75053	0	7	お世話になる	1002260	1
76511	6	8	お世話になる	1002260	1
137273	2	9	お世話になる	1002260	1
137540	14	9	お世話になる	1002260	1
141471	6	9	お世話になる	1002260	1
198683	11	9	お世話になる	1002260	1
226990	0	3	お先に	1002280	1
201380	4	3	お先に	1002280	2
144854	6	3	お先に	1002280	2
145125	3	3	お先に	1002280	2
226919	0	2	お前	1002290	1
74211	22	3	お前	1002290	1
74676	7	3	お前	1002290	1
74794	1	2	お前	1002290	1
75211	29	2	お前	1002290	1
75439	0	3	お前	1002290	1
75448	0	2	お前	1002290	1
233627	4	5	お祖父さん	1002320	1
76809	0	5	お祖父さん	1002320	1
93136	3	5	お祖父さん	1002320	1
114263	2	5	お祖父さん	1002320	1
114264	2	5	お祖父さん	1002320	1
118388	2	5	お祖父さん	1002320	1
118389	2	5	お祖父さん	1002320	1
227741	0	5	お祖父さん	1002320	2
142371	2	5	お祖父さん	1002320	2
194899	11	5	お祖父さん	1002320	2
205933	7	5	お祖父さん	1002320	2
215459	4	5	お祖母さん	1002330	1
76807	0	5	お祖母さん	1002330	1
82406	2	5	お祖母さん	1002330	1
87183	6	5	お祖母さん	1002330	1
87754	7	5	お祖母さん	1002330	1
93120	3	5	お祖母さん	1002330	1
93121	3	5	お祖母さん	1002330	1
76808	0	5	お祖母さん	1002330	2
80079	3	5	お祖母さん	1002330	2
93119	3	5	お祖母さん	1002330	2
114174	2	4	お祖母さん	1002330	2
114244	2	5	お祖母さん	1002330	2
142371	8	5	お祖母さん	1002330	2
158459	5	5	お祖母さん	1002330	2
184996	4	9	お早うございます	1002340	1
75540	1	9	お早うございます	1002340	1
227564	0	9	お早うございます	1002340	1
226902	0	2	お袋	1002370	1
190443	12	2	お袋	1002370	1
219186	10	4	お袋	1002370	1
226035	3	4	お袋	1002370	1
227556	0	4	お袋	1002370	1
225438	8	4	お大事に	1002390	1
201342	3	4	お大事に	1002390	1
226911	3	4	お大事に	1002390	1
226891	0	2	お宅	1002400	1
77016	3	2	お宅	1002400	1
80302	11	2	お宅	1002400	1
80618	2	2	お宅	1002400	1
80677	2	2	お宅	1002400	1
137129	2	2	お宅	1002400	1
151819	9	2	お宅	1002400	1
146018	3	4	お知らせ	1002420	1
79002	5	4	お知らせ	1002420	1
83279	14	4	お知らせ	1002420	1
95271	9	4	お知らせ	1002420	1
121187	30	4	お知らせ	1002420	1
123912	16	4	お知らせ	1002420	1
123964	6	4	お知らせ	1002420	1
217046	9	2	お茶	1002430	1
76806	0	2	お茶	1002430	1
83084	2	2	お茶	1002430	1
83175	2	2	お茶	1002430	1
86570	16	2	お茶	1002430	1
88471	12	2	お茶	1002430	1
88494	10	2	お茶	1002430	1
235316	3	2	お茶	1002430	2
182644	4	2	お茶	1002430	2
182646	4	2	お茶	1002430	2
185342	3	2	お茶	1002430	2
201043	7	2	お茶	1002430	2
202847	4	2	お茶	1002430	2
207338	12	4	お猪口	1002440	2
96491	9	5	お喋り	1002450	1
80030	8	5	お喋り	1002450	1
80840	4	5	お喋り	1002450	1
85219	3	5	お喋り	1002450	1
86369	7	5	お喋り	1002450	1
86483	16	5	お喋り	1002450	1
87468	6	5	お喋り	1002450	1
229416	2	3	お天気	1002470	1
76661	7	3	お天気	1002470	1
80578	3	3	お天気	1002470	1
80579	3	3	お天気	1002470	1
125071	10	3	お天気	1002470	1
171778	9	3	お天気	1002470	1
172284	5	3	お天気	1002470	1
76607	10	3	お天気	1002470	2
162563	4	4	お転婆	1002480	1
218629	3	3	お土産	1002500	1
75500	15	3	お土産	1002500	1
75773	8	3	お土産	1002500	1
86174	4	3	お土産	1002500	1
86354	8	3	お土産	1002500	1
114176	2	3	お土産	1002500	1
215630	21	3	お土産	1002500	1
226793	0	2	お湯	1002510	1
88098	6	2	お湯	1002510	1
93076	11	2	お湯	1002510	1
151010	6	2	お湯	1002510	1
161221	2	2	お湯	1002510	1
170875	3	2	お湯	1002510	1
172048	19	2	お湯	1002510	1
74033	4	3	お凸	1002530	1
74733	14	6	お疲れ様	1002570	1
226723	0	4	お父さん	1002590	1
74559	0	4	お父さん	1002590	1
74944	3	4	お父さん	1002590	1
75069	1	4	お父さん	1002590	1
79077	4	5	お父さん	1002590	1
79129	4	4	お父さん	1002590	1
79146	2	4	お父さん	1002590	1
88478	11	3	お腹	1002610	1
93122	3	3	お腹	1002610	1
143504	19	3	お腹	1002610	1
145928	5	3	お腹	1002610	1
151707	8	2	お腹	1002610	1
161278	2	3	お腹	1002610	1
170751	3	2	お腹	1002610	1
226673	0	3	お別れ	1002630	1
4992	28	3	お別れ	1002630	1
79313	3	4	お別れ	1002630	1
80584	7	3	お別れ	1002630	1
140802	5	3	お別れ	1002630	1
178764	5	3	お別れ	1002630	1
179810	8	3	お別れ	1002630	1
226669	0	3	お返し	1002640	1
78652	9	3	お返し	1002640	1
81606	14	3	お返し	1002640	1
85450	9	3	お返し	1002640	1
95323	11	3	お返し	1002640	1
114164	2	3	お返し	1002640	1
140221	14	3	お返し	1002640	1
228984	18	3	お返し	1002640	2
226625	0	4	お母さん	1002650	1
4914	9	4	お母さん	1002650	1
409229	0	4	お母さん	1002650	1
82605	2	5	お母さん	1002650	1
83116	4	4	お母さん	1002650	1
83118	4	4	お母さん	1002650	1
87523	20	4	お母さん	1002650	1
2311993	4	4	お母さま	1002660	1
226595	0	3	お母様	1002660	1
226651	0	4	お母様	1002660	1
226586	0	2	お盆	1002690	1
122277	5	2	お盆	1002690	1
226584	0	2	お盆	1002690	1
226585	0	2	お盆	1002690	1
226510	0	4	お話し中	1002750	1
94784	14	4	お話し中	1002750	1
226500	0	3	お話し中	1002750	1
226501	0	3	お話し中	1002750	1
226502	0	3	お話し中	1002750	1
234580	5	3	お話し中	1002750	1
93128	3	4	御洒落	1002770	1
74645	8	5	御洒落	1002770	1
171989	11	4	御洒落	1002770	1
190041	11	4	御洒落	1002770	1
196861	6	4	御洒落	1002770	1
203572	26	4	御洒落	1002770	1
226414	0	8	畏まりました	1002790	1
218202	6	3	かしら	1002800	1
75002	53	3	かしら	1002800	1
75058	18	3	かしら	1002800	1
75073	19	3	かしら	1002800	1
75550	45	3	かしら	1002800	1
75572	20	3	かしら	1002800	1
75810	29	3	かしら	1002800	1
163404	7	7	悴む	1002810	1
148666	2	5	悴む	1002810	1
197556	8	5	悴む	1002810	1
141197	6	5	かちかち	1002840	1
75466	20	4	かちかち	1002840	1
83621	9	4	かちかち	1002840	1
113829	2	4	こちこち	1002840	1
84157	12	4	かちっと	1002850	1
117644	13	4	かちん	1002860	1
229466	14	4	かちん	1002860	1
101827	5	4	かっか	1002870	1
101813	8	4	かっか	1002870	1
204307	4	3	かっか	1002870	1
221682	4	3	かっか	1002870	1
234644	12	5	恰好付ける	1002880	1
85038	12	8	恰好付ける	1002880	1
104231	8	7	恰好付ける	1002880	1
184605	0	5	恰好付ける	1002880	1
114129	2	3	カッと	1002910	1
126813	11	3	カッと	1002910	1
138020	2	3	カッと	1002910	1
184888	11	3	カッと	1002910	1
75461	14	4	かつかつ	1002930	1
85498	14	2	かな	1002940	1
4732	8	2	かな	1002940	1
74090	8	3	かな	1002940	1
74129	8	2	かな	1002940	1
74675	22	2	かな	1002940	1
74690	10	2	かな	1002940	1
74832	39	2	かな	1002940	1
76839	11	2	かな	1002940	2
231238	13	3	かな	1002940	3
74925	8	2	かな	1002940	3
226967	4	5	敵わない	1002950	1
155232	5	5	敵わない	1002950	2
77941	20	5	敵わない	1002950	3
77939	20	5	敵わない	1002950	3
77940	11	5	敵わない	1002950	3
77942	9	5	敵わない	1002950	3
81834	8	5	敵わない	1002950	3
94098	7	5	敵わない	1002950	3
103176	25	5	敵わない	1002950	3
228240	3	4	上さん	1002960	1
85535	21	4	上さん	1002960	1
226232	0	4	上さん	1002960	1
231009	20	4	上さん	1002960	3
76726	12	4	上さん	1002960	3
233344	12	6	かも知れない	1002970	1
4934	31	6	かも知れない	1002970	1
4727	11	6	かも知れない	1002970	1
4926	31	7	かも知れない	1002970	1
74786	11	7	かも知れない	1002970	1
74941	7	6	かも知れない	1002970	1
75134	6	6	かも知れない	1002970	1
78186	16	7	かも知れません	1002975	1
75649	35	7	かも知れません	1002975	1
220849	23	7	かも知れません	1002975	1
184394	10	2	から	1002980	1
4728	16	2	から	1002980	1
4936	8	2	から	1002980	1
4953	19	2	から	1002980	1
4982	13	2	から	1002980	1
5127	38	2	から	1002980	1
217354	5	2	から	1002980	2
88086	26	2	から	1002980	2
98854	18	2	から	1002980	2
105168	4	2	から	1002980	2
108525	7	2	から	1002980	2
192723	3	2	から	1002980	2
